label,gry,b,g,r,h,s,v,l,a,bl,gry_std,b_std,g_std,r_std,h_std,s_std,v_std,l_std,a_std,bl_std,gry_min,b_min,g_min,r_min,h_min,s_min,v_min,l_min,a_min,bl_min,orb_gry1,orb_gry2,orb_gry3,orb_gry4,orb_gry5,orb_gry6,orb_gry7,orb_gry8,orb_gry9,orb_gry10,orb_gry11,orb_gry12,orb_gry13,orb_gry14,orb_gry15,orb_gry16,orb_gry17,orb_gry18,orb_gry19,orb_gry20,orb_b1,orb_b2,orb_b3,orb_b4,orb_b5,orb_b6,orb_b7,orb_b8,orb_b9,orb_b10,orb_b11,orb_b12,orb_b13,orb_b14,orb_b15,orb_b16,orb_b17,orb_b18,orb_b19,orb_b20,orb_g1,orb_g2,orb_g3,orb_g4,orb_g5,orb_g6,orb_g7,orb_g8,orb_g9,orb_g10,orb_g11,orb_g12,orb_g13,orb_g14,orb_g15,orb_g16,orb_g17,orb_g18,orb_g19,orb_g20,orb_r1,orb_r2,orb_r3,orb_r4,orb_r5,orb_r6,orb_r7,orb_r8,orb_r9,orb_r10,orb_r11,orb_r12,orb_r13,orb_r14,orb_r15,orb_r16,orb_r17,orb_r18,orb_r19,orb_r20,orb_l1,orb_l2,orb_l3,orb_l4,orb_l5,orb_l6,orb_l7,orb_l8,orb_l9,orb_l10,orb_l11,orb_l12,orb_l13,orb_l14,orb_l15,orb_l16,orb_l17,orb_l18,orb_l19,orb_l20,orb_a1,orb_a2,orb_a3,orb_a4,orb_a5,orb_a6,orb_a7,orb_a8,orb_a9,orb_a10,orb_a11,orb_a12,orb_a13,orb_a14,orb_a15,orb_a16,orb_a17,orb_a18,orb_a19,orb_a20,orb_bl1,orb_bl2,orb_bl3,orb_bl4,orb_bl5,orb_bl6,orb_bl7,orb_bl8,orb_bl9,orb_bl10,orb_bl11,orb_bl12,orb_bl13,orb_bl14,orb_bl15,orb_bl16,orb_bl17,orb_bl18,orb_bl19,orb_bl20,orb_h1,orb_h2,orb_h3,orb_h4,orb_h5,orb_h6,orb_h7,orb_h8,orb_h9,orb_h10,orb_h11,orb_h12,orb_h13,orb_h14,orb_h15,orb_h16,orb_h17,orb_h18,orb_h19,orb_h20,orb_s1,orb_s2,orb_s3,orb_s4,orb_s5,orb_s6,orb_s7,orb_s8,orb_s9,orb_s10,orb_s11,orb_s12,orb_s13,orb_s14,orb_s15,orb_s16,orb_s17,orb_s18,orb_s19,orb_s20,orb_v1,orb_v2,orb_v3,orb_v4,orb_v5,orb_v6,orb_v7,orb_v8,orb_v9,orb_v10,orb_v11,orb_v12,orb_v13,orb_v14,orb_v15,orb_v16,orb_v17,orb_v18,orb_v19,orb_v20
0,87.42965884,36.79241453,104.1534296,73.88317831,43.74648967,165.9555772,104.1828571,103.0480257,104.9984523,161.3492117,14.22465355,11.81865144,14.67694554,15.91811455,2.634469883,20.67831056,14.78392125,15.13148947,2.315866012,4.896051657,33,1,44,22,18,11,44,39,96,132,18,12,21,10,3,12,9,16,8,0,16,8,8,7,7,11,14,6,18,17,30,10,16,22,20,18,12,35,8,11,49,11,8,7,16,11,6,11,20,21,12,20,25,21,3,26,11,4,11,18,20,26,63,18,4,3,13,8,13,17,20,16,23,13,6,11,56,18,30,16,20,23,10,14,23,20,12,16,13,2,14,28,19,17,24,13,19,23,13,3,59,16,2,4,12,26,7,8,12,32,12,6,36,28,7,16,3,3,10,13,0,4,6,5,0,0,10,10,4,5,21,4,2,8,13,18,28,15,15,0,21,13,13,13,10,6,10,1,25,21,0,9,3,6,2,2,0,0,2,9,0,1,1,0,8,3,1,0,6,3,14,15,26,41,24,17,25,14,22,18,19,33,29,59,16,22,20,25,31,25,24,13,40,12,20,29,7,4,21,20,18,12,11,18,9,44,20,5,8,4
0,81.16510671,35.89696531,94.0373092,73.16008349,40.9741377,159.1799385,94.03783369,94.23452344,109.9001303,157.9296911,18.21548939,13.4538943,19.33298884,19.47668429,2.640453123,25.20635658,19.33442577,20.00955279,3.192022623,5.910216387,21,1,25,18,22,27,25,19,98,122,18,20,18,15,13,9,21,28,27,6,12,17,9,19,20,13,5,17,17,26,34,16,15,22,16,13,33,10,8,15,19,8,24,31,10,9,16,25,14,15,4,17,12,25,19,21,10,11,15,9,48,17,6,9,11,12,19,22,24,19,15,36,21,21,22,28,9,36,6,13,27,14,27,18,18,10,26,19,9,23,24,19,37,18,12,16,11,20,15,23,11,21,10,20,12,24,13,28,20,5,8,4,5,10,13,10,4,2,3,2,3,1,0,6,12,2,4,6,2,7,17,2,8,9,9,7,2,1,19,2,31,1,6,11,6,7,5,0,14,14,0,1,2,2,0,4,0,1,0,5,0,7,4,0,1,7,1,0,2,5,15,29,43,15,30,23,19,21,27,31,17,26,17,26,32,39,19,18,20,33,18,13,1,6,27,20,20,14,11,11,34,18,29,7,13,17,11,21,14,25
1,84.3954107,41.76435275,100.7163952,68.62409272,46.64594521,150.5536094,100.7346269,99.43008036,105.1153712,157.1820893,13.94807374,12.66400748,14.26630785,15.26527465,3.049449857,21.89601946,14.3426937,14.77890537,2.337608216,4.578318616,36,2,49,24,21,32,49,45,96,137,11,19,5,7,4,4,20,17,24,3,8,18,3,15,14,19,6,12,9,4,50,25,11,3,6,8,18,39,39,18,35,8,11,2,22,5,13,13,9,35,6,28,15,34,7,17,9,8,14,12,14,16,130,3,7,6,11,3,13,5,15,18,42,11,10,22,75,9,61,5,17,21,13,8,18,8,7,4,4,5,7,7,16,43,18,15,19,25,8,6,100,5,5,5,13,10,6,7,12,39,1,23,43,36,11,4,15,14,24,6,1,0,0,0,3,2,11,16,29,3,7,5,3,27,20,22,20,15,39,0,58,3,3,2,10,1,9,0,23,24,0,16,0,4,14,0,0,0,12,9,2,3,1,0,17,7,0,0,2,1,34,9,21,31,44,26,22,34,6,19,29,5,66,22,12,34,9,18,24,29,19,8,99,13,32,15,8,2,10,23,13,15,13,10,6,56,6,5,1,8
1,75.54279477,42.10620981,86.96541774,65.8893197,44.45144864,133.7355243,86.98492276,87.22323518,111.2750255,151.2355409,15.65057801,14.94462566,15.89756454,16.77259258,3.156476527,28.18047303,15.98415725,16.91091129,2.682085463,5.051906559,30,1,40,20,17,17,40,35,100,130,41,18,2,6,8,10,14,31,18,3,21,30,5,13,22,27,5,7,15,30,29,21,23,13,20,16,13,53,7,32,21,26,19,10,22,20,25,16,21,16,11,25,29,41,10,18,12,27,15,7,31,22,73,22,7,7,14,8,24,11,16,16,42,9,11,28,33,25,39,17,13,30,16,10,8,38,17,20,13,11,18,15,26,37,28,19,18,26,13,8,65,14,2,10,39,16,7,17,17,25,7,8,4,13,34,14,23,21,5,3,1,9,12,1,46,1,3,17,3,43,6,4,3,42,31,16,14,7,43,7,61,16,2,5,15,7,5,0,11,17,1,5,0,7,4,7,3,0,10,6,1,5,7,2,6,3,0,2,14,6,11,20,24,82,27,26,11,24,32,18,16,19,15,23,26,27,20,17,32,30,21,20,48,18,40,14,16,4,25,40,17,15,22,12,11,46,6,13,9,17
1,61.52170291,39.02833787,70.69154057,52.12278404,48.25939521,116.4662048,70.71520813,70.34227186,113.9948184,144.5964682,17.39068047,14.97141108,18.5622348,17.18456062,3.583923344,30.62133288,18.64783697,19.92938751,3.194560139,5.22741782,13,1,17,8,17,29,17,10,99,130,9,16,12,10,17,18,28,33,16,10,9,21,8,30,16,15,7,10,23,29,17,25,22,31,17,21,11,41,9,24,14,21,12,14,23,12,26,25,18,18,12,16,33,34,9,21,5,34,24,39,48,20,32,13,10,13,9,7,40,13,12,22,52,15,14,21,26,43,21,10,14,23,22,18,17,21,13,15,19,21,26,21,38,15,39,24,22,18,21,19,28,13,8,21,39,20,10,13,30,20,12,16,20,39,20,8,12,9,8,13,2,0,1,19,26,20,13,8,7,16,13,10,41,23,16,9,8,12,6,0,21,0,10,17,22,5,21,0,39,16,1,0,3,6,10,5,0,0,12,5,19,0,2,1,2,3,0,0,8,8,48,20,19,42,29,18,16,22,20,18,25,27,23,22,25,26,20,22,31,27,18,16,25,11,24,21,16,15,31,37,38,14,38,15,16,26,14,19,30,11
0,82.62300397,31.41118181,99.47068695,69.03917266,43.65578326,177.0999932,99.48280549,98.12199789,104.8708115,161.6830196,15.59443161,15.23743537,15.92268123,16.51879208,2.624803586,26.54663879,15.96027589,16.41183116,2.31312543,4.51422094,33,1,45,21,19,4,45,40,96,125,11,32,25,8,8,10,35,27,33,15,36,23,20,15,36,35,17,44,25,19,30,5,23,52,26,15,37,29,31,10,15,17,43,19,6,46,18,24,21,16,16,4,27,6,36,23,14,20,19,4,49,22,29,23,35,12,35,33,39,14,2,29,24,29,14,4,54,41,10,31,36,5,13,44,42,28,16,18,12,33,38,10,52,13,30,26,23,3,24,44,18,17,21,4,26,31,10,24,27,34,3,10,19,20,7,4,15,12,4,1,0,0,0,1,15,0,5,7,7,12,5,12,12,10,15,9,8,3,19,15,17,11,9,9,36,2,17,2,25,11,15,2,0,4,4,4,0,18,1,4,0,0,7,9,0,5,11,7,9,1,14,21,27,20,22,22,48,12,41,38,15,31,12,24,27,32,11,24,20,39,7,17,25,31,13,26,31,33,25,31,38,16,29,7,24,13,31,22,15,29
1,64.8800749,29.84719339,78.29492837,51.91257457,46.51112595,160.1085016,78.2956251,76.87105366,108.3823973,153.0691725,12.56791469,10.30403416,13.11540442,12.96432806,2.157029523,20.74913978,13.1191179,13.99034506,1.641441248,3.00088254,28,1,36,14,22,30,36,31,98,133,13,7,5,4,16,4,7,12,13,13,19,11,19,5,17,14,7,17,8,21,6,7,11,19,12,16,9,2,12,12,11,7,7,7,5,9,14,14,2,9,13,2,8,16,14,17,19,7,4,4,20,7,9,6,9,9,18,3,19,11,16,3,12,4,16,10,4,18,8,9,7,8,7,10,12,7,15,6,4,9,9,7,16,11,6,11,5,16,15,12,17,18,11,9,10,31,3,3,13,1,12,7,10,8,9,0,2,2,2,11,6,11,1,1,3,4,1,0,12,8,0,12,8,19,11,1,4,1,11,3,25,12,4,7,6,14,6,1,18,16,0,0,4,0,0,0,2,11,1,1,5,9,0,0,0,4,0,2,2,0,6,24,35,26,14,23,6,13,43,37,24,37,12,24,18,24,24,28,18,38,13,10,6,8,14,17,9,6,6,6,18,9,23,3,12,13,5,7,13,17
0,90.30657734,32.92660761,107.6676048,78.11927522,42.13246968,177.7619747,107.8247554,106.545867,104.8024401,164.3224433,19.17447178,16.99427544,20.10018471,22.12926897,3.702658006,32.55624359,20.49793962,20.58657809,4.670485505,8.279889727,27,1,33,20,16,55,33,28,94,140,13,12,44,21,19,14,22,31,12,22,47,11,8,9,7,14,10,21,26,16,42,63,17,14,12,13,10,21,10,9,10,5,11,11,43,13,14,7,11,87,23,27,36,18,15,4,29,3,10,39,12,13,106,34,14,4,9,36,15,11,30,11,16,11,13,32,86,19,60,11,8,41,10,16,16,45,11,17,17,10,10,18,11,10,59,11,4,31,6,15,68,14,11,43,14,14,7,11,12,95,32,4,69,38,8,6,4,11,20,16,2,0,7,20,5,22,23,18,24,10,11,0,22,2,10,19,30,111,9,6,22,6,20,22,17,18,6,1,12,16,0,1,4,1,2,3,0,3,0,2,10,3,2,0,0,5,0,0,3,7,17,30,15,23,15,21,22,10,43,24,15,39,69,16,12,16,29,15,23,46,33,22,99,17,10,4,10,43,45,16,6,15,21,18,11,50,6,16,16,1
1,89.01979293,47.87947773,100.8244251,81.50720054,41.06282019,135.9831939,101.0920476,101.9565621,111.1390589,155.3507196,16.2344457,15.40467253,15.23880355,19.55452481,3.916200948,21.3561146,16.25730309,16.46547316,3.0405415,4.408146445,37,5,48,27,18,24,48,44,102,129,35,11,4,1,2,12,19,29,22,3,6,18,11,15,18,19,10,10,8,23,12,67,13,4,3,35,36,26,17,50,17,7,9,9,65,10,6,13,20,34,35,45,22,45,9,7,4,10,7,30,6,46,59,32,17,22,12,18,6,24,30,14,19,10,22,46,18,7,30,42,6,63,5,3,17,52,14,39,12,15,11,37,13,32,32,13,19,40,5,13,71,27,9,30,11,9,28,25,3,32,13,15,11,26,9,25,23,33,42,11,6,28,31,15,14,3,12,15,18,22,12,3,6,5,18,25,38,147,14,4,8,47,10,3,11,2,3,0,13,10,1,4,2,4,2,9,7,1,2,2,2,7,2,0,6,6,1,1,2,8,3,19,22,31,9,45,21,8,17,12,6,24,132,25,24,13,17,21,10,13,33,10,32,48,49,6,9,18,23,13,5,14,5,33,6,83,29,11,22,8
1,68.84684532,45.31501883,76.59435084,62.63819279,43.61679368,106.7659931,76.59498007,77.8034678,116.1280251,144.7625373,17.67780627,15.72987711,18.14107935,18.47357685,4.027596947,25.3564356,18.14232637,19.55857019,2.993545816,4.215759525,17,1,21,13,23,16,21,15,100,129,28,15,7,10,3,9,23,15,15,16,1,14,19,28,24,34,22,17,15,28,8,14,36,31,10,15,20,11,10,25,12,25,22,26,7,22,18,14,15,2,15,3,2,16,13,17,15,10,17,4,45,20,11,13,33,23,41,20,24,16,6,17,12,13,33,25,8,25,7,16,31,16,19,22,25,3,25,23,14,19,22,26,46,4,6,37,20,6,19,17,9,24,19,19,16,28,21,19,24,4,0,6,5,4,3,6,5,11,0,13,3,0,0,2,11,3,9,3,7,10,1,4,3,13,11,4,3,9,14,0,16,0,13,2,12,2,6,0,15,17,1,2,2,1,1,8,0,1,1,0,2,1,0,1,1,4,1,3,0,2,17,29,35,11,54,6,28,38,54,16,26,20,9,15,18,17,7,23,33,44,3,23,7,15,11,19,41,11,6,5,40,20,26,18,39,8,19,18,15,14
1,76.7535961,36.23068223,90.57076548,65.11624211,44.52181421,155.6837547,90.58603701,89.77479247,108.2904495,155.6304945,19.77458467,14.44603325,20.99772829,20.68685602,3.08507613,27.58747656,21.03958729,22.10499676,3.01762018,6.001223314,17,1,23,9,18,8,23,16,98,128,29,11,12,9,14,5,17,20,11,7,26,16,11,26,8,8,13,15,4,18,1,23,13,13,8,14,11,5,21,15,11,19,16,12,20,18,14,13,9,5,7,8,15,8,7,28,9,8,24,1,27,15,35,8,23,10,13,11,26,12,4,11,7,22,19,13,15,26,19,22,9,23,12,17,21,8,18,15,14,13,20,4,29,27,12,26,6,5,29,18,37,15,8,7,4,25,8,9,17,5,0,13,8,15,14,2,6,17,0,1,0,0,0,0,20,0,2,3,5,13,2,6,2,15,14,8,0,0,48,0,50,0,0,0,9,1,2,0,14,21,2,0,1,3,4,7,0,0,2,0,0,1,5,0,0,5,0,0,4,0,20,22,40,22,19,18,18,20,23,19,17,38,26,23,30,41,7,43,6,39,4,13,14,17,21,28,14,14,11,1,23,13,23,3,22,27,9,11,10,17
0,76.52005238,33.00962407,90.95837756,64.75890528,43.73473133,164.8311494,90.96168077,90.12674708,107.5837657,157.4511958,15.66217732,12.96620111,16.55876657,16.25442703,2.579557513,25.34429277,16.56468702,17.22458026,2.739250007,4.524896311,11,1,14,7,20,13,14,9,98,132,14,6,10,27,18,10,11,12,14,22,12,9,17,10,10,13,7,21,13,27,17,20,11,21,7,7,18,4,7,20,6,14,8,6,7,12,31,15,15,19,9,14,26,7,30,20,12,9,9,30,13,7,32,5,9,14,7,20,13,21,18,20,15,10,14,11,16,16,21,15,22,17,8,9,18,27,22,4,13,18,16,4,11,10,28,8,7,23,14,24,28,22,19,35,14,12,16,16,8,11,15,5,12,7,1,1,5,12,5,22,16,4,0,5,9,6,2,10,4,12,7,2,22,14,19,20,6,11,30,2,32,4,23,4,12,5,7,0,8,7,1,5,8,5,2,1,2,1,4,1,7,10,1,0,1,1,0,0,2,5,31,28,28,21,25,43,14,23,34,32,14,22,36,20,23,22,16,17,19,22,17,16,27,7,7,22,15,26,30,5,9,10,9,3,10,16,15,14,30,19
0,79.51935773,38.59143274,91.6429654,71.35298097,41.42452216,150.4430661,91.77666901,92.12921765,110.6612601,155.5812811,15.4578465,15.5028412,14.81951269,18.05040703,3.66812799,27.22873521,15.35755827,16.02458882,3.568495803,4.141554554,16,1,18,15,17,34,18,12,101,132,9,11,38,36,19,21,9,9,10,17,31,11,7,20,8,6,26,11,20,16,17,24,3,16,5,57,13,92,2,32,29,17,11,24,34,4,3,4,12,42,33,28,29,24,15,5,20,51,5,49,2,51,41,60,6,5,3,5,6,12,22,9,81,6,2,20,67,15,23,21,5,26,0,2,7,64,13,36,15,21,20,28,10,36,48,7,33,31,1,11,38,32,2,14,55,4,9,3,7,65,20,27,21,36,7,14,26,20,23,39,5,13,17,19,7,9,26,16,10,37,7,8,21,5,8,18,32,101,21,2,19,23,19,13,43,18,12,1,16,17,1,6,8,6,2,7,0,0,4,12,16,0,12,0,14,3,1,2,8,11,22,6,23,73,14,39,29,11,10,10,16,24,100,18,7,13,37,13,21,14,31,28,35,29,27,4,1,6,37,64,1,1,14,37,4,33,20,9,61,7
0,61.90416786,27.50665094,72.71310817,53.848326,42.73163413,161.0229148,72.74436162,72.1151416,112.0126002,152.1343405,15.21398354,12.31374823,15.93283637,16.15074905,3.211528259,27.52816972,16.03464093,17.14217565,2.935449981,4.686899044,6,1,8,5,6,7,8,5,103,126,12,12,44,23,26,17,20,11,29,49,42,8,20,17,23,8,11,26,36,21,5,14,18,44,26,28,34,30,10,27,2,26,48,23,5,19,12,18,13,14,21,16,19,34,31,31,39,21,12,15,42,49,22,5,26,17,16,17,18,22,37,25,42,14,8,34,11,28,18,18,14,20,15,25,26,20,25,27,24,28,30,25,33,19,27,18,36,36,20,34,29,27,5,21,30,17,16,27,28,6,41,13,3,29,27,5,10,19,13,24,20,10,7,13,10,16,9,14,8,25,21,20,23,19,19,11,15,24,12,4,15,38,23,22,13,21,10,4,33,14,9,5,9,6,16,9,1,14,6,3,12,25,6,5,0,13,18,9,7,9,11,23,8,42,4,32,18,6,39,41,9,51,40,27,16,19,43,26,7,38,39,20,12,9,27,30,13,27,23,12,31,17,23,28,29,36,19,32,27,20
1,67.22472482,42.8935121,76.28150124,58.72749358,45.91691316,114.6205159,76.28637929,76.76672162,114.1936382,145.6365805,14.6853273,14.21772369,15.04620496,14.76527206,2.558382267,24.24202109,15.06406279,16.20075082,2.216950185,3.052097733,20,2,28,10,16,24,28,21,100,134,26,10,4,8,5,6,20,27,13,2,5,24,16,6,10,9,11,8,6,13,25,34,15,20,3,10,14,16,14,13,12,7,8,3,32,10,8,16,7,17,24,5,24,7,9,9,21,7,9,0,37,19,53,9,11,4,12,8,27,5,11,4,16,4,5,4,38,17,37,12,13,15,19,14,15,19,16,16,5,8,11,12,34,11,24,13,6,8,12,11,26,28,7,4,14,24,10,8,14,46,1,12,15,17,19,2,4,10,6,0,0,0,0,1,5,0,3,10,25,10,4,3,0,10,12,6,19,3,8,0,23,0,0,0,23,0,12,0,27,13,0,3,0,3,6,6,0,1,1,4,0,0,4,0,6,2,0,0,8,0,51,4,19,14,79,13,18,52,21,16,22,5,23,26,18,31,10,8,33,37,8,15,50,9,9,12,14,6,22,14,35,5,28,14,12,14,7,3,15,8
1,81.26167944,35.40185513,97.31882599,67.23082265,45.02025731,162.9170463,97.32009723,96.03969655,105.6077251,158.8460927,15.89466263,11.4622251,17.23028646,16.70472622,2.843452338,22.99017526,17.2342844,17.59348591,2.729295663,5.971960611,17,1,25,5,26,22,25,17,97,122,35,15,7,14,10,11,6,17,16,6,15,17,7,15,16,8,9,12,13,25,18,13,9,14,22,25,39,11,16,19,30,13,11,13,16,10,13,17,12,11,12,6,10,36,21,22,8,13,12,14,19,6,52,12,16,9,12,11,23,13,5,25,10,11,7,25,20,29,26,21,18,23,18,9,11,10,32,6,6,25,18,8,20,30,17,17,12,6,18,9,53,29,5,18,10,27,11,16,10,9,9,10,10,11,16,5,11,11,1,1,4,1,8,6,12,5,1,10,6,19,8,9,12,32,14,5,3,1,19,3,43,3,3,10,2,1,9,7,12,30,4,7,4,2,2,3,2,5,8,2,1,3,2,1,0,1,0,2,6,0,18,18,30,35,24,26,20,18,30,18,23,24,20,24,24,38,17,34,18,40,6,11,22,19,27,24,13,10,11,5,16,5,16,10,16,45,14,29,17,11
1,60.21698343,37.3241654,68.07050146,53.53782496,44.80400063,117.0429274,68.11200351,68.24639472,115.8459742,144.5903718,16.8513165,13.96049462,17.88676112,17.1029875,3.542601693,28.81169183,18.04930569,19.43116956,3.011051943,5.420233246,16,1,21,10,16,16,21,15,102,129,33,12,3,6,7,8,12,27,15,12,15,16,11,23,12,19,18,8,7,26,48,29,12,7,12,8,12,33,8,6,13,24,10,9,14,12,17,7,24,45,19,15,14,12,5,28,19,29,24,4,11,21,39,57,11,8,9,11,23,5,12,16,40,16,8,6,83,29,33,16,8,6,5,5,12,22,9,10,19,3,11,6,10,19,21,37,19,13,23,9,12,15,8,1,39,30,3,16,9,86,3,1,20,18,40,8,9,14,11,2,1,0,6,0,8,1,11,8,9,16,6,5,1,30,9,16,6,2,16,0,45,5,0,3,10,2,3,0,34,21,1,3,0,1,1,0,1,2,2,2,1,0,1,0,8,5,1,0,0,3,31,21,23,19,45,19,41,25,15,10,26,21,37,10,14,30,10,23,38,42,16,20,47,44,18,26,12,8,19,36,7,9,31,12,17,8,11,10,16,1
0,89.14871064,40.34004798,102.6968309,81.19138063,40.67755512,155.4193106,102.8038034,103.0184039,109.3684878,159.4101958,21.0417845,18.37824207,22.42580577,22.38644367,3.275931701,35.71244279,22.7147125,22.87633387,4.467990633,8.480765671,19,1,23,15,19,10,23,18,97,129,23,13,11,24,24,35,18,30,17,33,11,28,26,18,22,15,25,42,14,9,30,59,8,30,12,31,38,78,9,22,27,9,15,15,36,13,8,4,8,33,33,38,16,58,21,11,24,26,13,33,10,52,52,31,11,18,5,13,7,16,49,18,50,9,16,31,36,8,52,33,3,29,8,8,12,32,18,43,18,24,23,32,14,49,26,11,39,57,7,18,41,23,9,23,34,9,22,9,7,41,41,17,22,32,13,30,16,15,49,15,17,14,41,4,7,25,21,12,19,16,19,3,27,1,3,27,28,152,6,8,7,44,20,10,5,29,3,6,21,12,1,10,10,11,4,3,7,6,2,13,17,5,5,3,24,4,1,2,6,22,11,20,27,27,23,39,15,12,19,24,17,36,69,18,26,20,46,13,13,25,60,17,33,31,55,6,3,20,28,62,8,12,7,19,6,39,27,16,30,11
1,80.18381191,38.22049479,95.31435652,66.4514939,45.3605276,154.103223,95.34379177,94.36731133,106.5843432,156.7036727,12.97259452,11.55532819,13.49685338,13.78353942,2.518097423,20.8847388,13.6224387,14.05326247,2.33431914,4.096401352,28,1,32,23,19,22,32,28,97,136,19,16,4,1,5,9,5,13,9,1,12,8,15,6,10,10,8,9,7,18,32,18,7,10,8,19,13,14,7,13,17,4,4,6,23,6,7,8,9,62,22,5,46,4,8,10,10,10,5,6,15,7,83,22,12,4,6,10,22,9,12,12,15,9,3,3,73,19,60,6,8,9,7,3,13,44,13,7,0,6,11,2,5,9,54,7,7,11,10,11,40,13,6,5,8,21,5,13,11,70,2,4,25,14,6,5,11,39,11,7,0,3,1,0,10,0,8,4,6,29,4,1,5,29,27,10,17,15,57,0,31,3,1,1,11,2,1,0,6,11,0,4,2,1,2,5,0,0,4,10,0,0,3,0,15,1,0,0,6,0,25,15,25,54,20,16,15,29,14,13,9,18,50,33,15,15,6,18,52,23,16,11,90,10,7,9,12,8,52,8,9,5,20,1,10,17,7,13,10,6
0,90.63386034,43.06590008,105.897053,78.77021486,43.22908102,152.1045881,105.897378,105.4826815,106.7652373,159.4494364,14.14643534,10.63712988,14.85045839,15.39161494,2.507276206,17.22116286,14.85169882,15.25850739,2.032211727,4.553207764,24,1,32,16,25,27,32,26,99,135,2,12,15,3,17,7,8,9,9,14,23,10,29,20,18,6,18,9,11,16,3,16,11,9,7,10,17,9,11,20,14,18,14,10,40,13,13,21,13,6,7,14,45,13,12,18,0,5,16,4,17,14,76,1,10,10,5,20,2,14,16,11,8,14,18,15,2,24,30,8,6,53,5,7,10,35,7,9,20,10,9,13,7,15,43,20,9,14,22,11,81,6,16,17,4,7,10,7,5,2,0,18,13,29,15,8,8,8,1,0,0,0,0,1,10,1,5,23,11,1,5,3,4,26,22,7,4,1,60,0,38,0,0,2,11,1,4,0,19,12,0,8,0,5,3,1,0,0,11,7,0,0,4,0,3,4,0,0,4,2,28,22,21,33,34,19,32,37,10,30,12,21,34,21,24,13,8,26,22,29,11,2,38,3,14,16,10,21,41,2,13,17,3,13,18,53,7,9,6,7
0,79.20252151,40.82114363,90.33614639,71.98604649,41.3998314,141.8660165,90.33736197,91.10570389,111.9035829,153.9215511,16.38066119,13.80009947,17.01399633,17.31348344,2.714234847,25.04406214,17.01686229,17.99391241,2.304234524,4.966832659,9,1,10,7,9,7,10,7,102,113,14,13,26,3,21,13,15,18,18,21,5,13,25,17,38,19,24,37,25,19,10,6,20,28,21,21,32,8,41,16,18,12,28,25,6,30,32,29,21,2,17,6,1,9,46,19,3,8,18,9,17,33,6,8,37,28,22,55,24,40,12,34,8,17,30,24,5,21,4,9,22,6,29,16,38,7,22,30,34,36,34,33,17,7,5,25,11,7,12,49,3,32,41,48,11,24,27,33,15,8,13,4,3,27,2,1,3,3,1,5,3,1,2,7,2,1,0,1,4,3,10,1,11,12,4,2,2,10,5,2,5,3,6,9,12,2,8,0,6,3,7,2,3,2,5,0,2,3,2,2,3,3,5,3,0,2,6,3,2,2,14,28,22,13,27,15,18,25,36,41,22,40,7,24,19,36,19,20,28,46,7,14,5,14,8,14,18,68,4,3,10,26,21,30,34,4,21,39,22,45
1,26.86708066,12.30442232,32.9986117,20.44533673,48.75074611,162.8322651,33.10502864,28.19243335,118.0400196,138.6477126,9.909111262,6.707170939,10.60190951,10.52707181,3.736556704,24.79137995,11.22415417,12.28622085,2.988756625,3.957285503,7,1,10,3,14,54,10,6,105,130,14,11,13,8,10,1,3,6,6,11,43,13,13,7,8,23,4,7,6,18,2,2,11,14,10,20,2,5,3,4,15,1,4,3,2,6,0,3,0,5,15,11,2,5,0,10,12,6,13,0,17,8,13,13,4,0,8,1,18,5,16,4,7,3,1,7,4,14,8,9,9,2,9,5,8,2,20,3,8,6,7,10,22,8,3,10,6,15,6,4,10,27,2,3,11,39,1,2,5,8,10,6,15,10,25,7,6,6,1,3,0,0,0,0,26,2,9,10,4,22,2,9,2,25,7,6,5,0,25,0,27,0,4,4,10,11,5,0,25,20,0,5,0,1,5,1,0,2,1,6,1,1,0,0,0,4,0,0,6,8,40,29,16,33,31,33,17,28,29,15,17,13,28,21,27,23,32,14,23,26,14,9,8,12,7,17,10,0,3,5,16,1,17,3,2,5,5,5,22,2
0,95.77711566,35.28627638,113.8145874,83.46338686,41.38381586,178.8827403,114.2453409,112.6625373,104.1286356,165.9878468,21.29597669,22.6937192,20.18538437,26.43123861,4.92582215,33.85111568,21.06677272,21.41656128,6.090477975,7.922689471,36,1,50,19,20,46,50,45,94,141,3,6,10,13,13,2,14,8,3,25,10,4,19,9,6,3,12,29,9,10,21,70,3,7,1,23,5,29,3,73,23,3,1,0,113,6,6,2,5,43,16,65,70,68,5,0,2,0,0,22,1,57,108,2,10,11,3,1,0,4,40,3,11,2,9,46,25,2,45,11,1,120,3,1,5,42,2,66,14,8,2,36,2,55,74,5,16,52,3,12,141,6,2,20,4,0,10,2,0,6,24,22,28,48,16,23,29,25,27,2,5,2,8,9,24,11,13,35,13,26,21,13,18,8,17,30,45,93,6,1,18,9,3,6,42,9,19,0,17,14,0,20,7,7,15,11,5,1,7,8,5,3,13,0,2,7,0,0,17,18,7,12,14,82,1,14,11,2,20,26,3,34,143,15,2,9,28,11,6,10,46,0,58,11,50,1,1,11,58,5,0,3,0,39,7,135,4,0,12,4
